task,horizon,trend,param
cifar10,4,0.014353053543551814,0.004387911919096972
cifar10,5,0.0010334272975468042,0.012319895246912993
cifar10,6,0.0004247675152609833,0.012183026870493377
cifar10,7,0.04226234537420486,0.028333224453910084
cifar10,8,0.03680654850620432,0.021556100964948567
cifar10,9,0.01634368005347126,0.000228094184836442
cifar10,10,0.017698700399728415,0.00019440060262732462
cifar10,1,0.02270448056437022,0.01151692016889256
cifar10,2,0.01755395036054265,0.004617143513755888
cifar10,3,0.0025953903518653476,0.012090663136459163
cifar10,4,0.004481505997094555,0.011953794300913452
cifar10,5,0.04674700468845974,0.02856245743214221
cifar10,6,0.04171912865288052,0.021785334306880785
cifar10,7,0.021684181032568774,1.1394807647417768e-06
cifar10,8,0.023467122211247242,3.4833350997182684e-05
cifar10,9,0.04774005852453045,0.02255852226510795
cifar10,10,0.014737688666734866,0.012193095072054483
cifar10,1,0.01670780809866333,0.012282899407704809
cifar10,2,0.016570940543420256,0.012146030971012996
cifar10,3,0.02394531005795891,0.02837022040694035
cifar10,4,0.017168185932393658,0.021593096965552873
cifar10,5,0.004616009777904219,0.00019109814197050597
cifar10,6,0.004582316689211779,0.00015740452222150208
cifar10,7,0.017941371534085402,0.02236628416894732
cifar10,8,0.016810246413696314,0.012385333366629966
cifar10,9,0.01419724828827784,0.009772334878051016
cifar10,10,0.019618041556092935,0.015193127825914332
cifar10,1,0.041372844596893874,0.02865584768721078
cifar10,2,0.03545231446684322,0.021878724765050615
cifar10,3,0.014524712752060054,9.453012016040943e-05
cifar10,4,0.015414999836267098,0.0001282241520874716
cifar10,5,0.03879528205507898,0.02265191321045619
cifar10,6,0.004900258102811873,0.012099703998013824
cifar10,7,0.008369850223745055,0.00948670521806237
cifar10,8,0.0038056509514445645,0.014907497906401368
cifar10,9,0.013472393056114461,0.006097349284220119
cifar10,10,0.03280695641504147,0.012380620533388327
cifar10,1,0.021784195710297875,0.00047570201229404517
cifar10,2,0.021750502621605435,0.0004420086243297841
cifar10,3,0.0007731856016917442,0.022081679861356233
cifar10,4,0.03397843234608997,0.012669937856374342
cifar10,5,0.0313654342206715,0.010056939529256808
cifar10,6,0.03678622748848659,0.015477732620230809
cifar10,7,0.0279760793793314,0.006667584356028946
cifar10,8,0.009498110015918994,0.01181038514332167
cifar10,9,0.020302605840467586,0.0010058894379579902
cifar10,10,0.026576258955000077,0.0052677635720783985
cifar10,1,0.02252368822329718,0.022091614341909285
cifar10,2,0.012227929724484535,0.01266000337100863
cifar10,3,0.00961493159906606,0.010047005039636188
cifar10,4,0.015035724866881154,0.015467798126848595
cifar10,5,0.006225576757725967,0.006657649859321494
cifar10,6,0.012252392605686443,0.011820319642968528
cifar10,7,0.00144789678113785,0.0010158239402027248
cifar10,8,0.004825756333394641,0.005257829067537344
cifar10,9,0.00520453460274546,0.004772461962249801
cifar10,10,0.008902223675901254,0.009334296234277138
cifar10,1,0.007168570770671914,0.0051294886622030925
cifar10,2,0.006012165602404675,0.003541884328174201
cifar10,3,0.018309471518570306,9.74721243309236e-05
cifar10,4,0.019029062944176226,0.008784760810498513
cifar10,5,0.04805564692635896,0.00986054637878982
cifar10,6,0.05404183011219424,0.004821780504842631
cifar10,7,0.05385500778095056,0.006921535814273731
cifar10,8,0.08031125648437983,0.0075392687940425435
cifar10,9,0.08479091965171479,0.0003389973846788418
cifar10,10,0.10506217530634886,0.007274988395250852
cifar10,1,0.007893182068254864,2.190360810160945e-05
cifar10,2,0.004208649645950118,0.008861536607861797
cifar10,3,0.02883110978022219,0.009825207959939634
cifar10,4,0.030413169118146795,0.004825837898343151
cifar10,5,0.025822222938992345,0.006880663158398081
cifar10,6,0.04787434779451095,0.007614085672585209
cifar10,7,0.04794988711393524,0.00023321932398017754
cifar10,8,0.06381701892065865,0.007408757892605412
cifar10,9,0.0680830344901244,0.003199552028946881
cifar10,10,0.07810327376215094,0.004537718062572692
cifar10,1,0.022522536447941253,0.013910959646009134
cifar10,2,0.022004672099535137,0.00947750355806664
cifar10,3,0.01531380223404997,0.0017075119029702304
cifar10,4,0.03526600340323785,0.013263527936624105
cifar10,5,0.03324161903633133,0.0058480215722649664
cifar10,6,0.04700882715672411,0.013879010530075613
cifar10,7,0.04917491903985915,0.010018386959844422
cifar10,8,0.057095234625554964,0.011667452788544724
cifar10,9,0.051148946838751576,0.0007559291241788085
cifar10,10,0.05547050116385524,0.0030847448359376905
cifar10,1,0.010507288962817414,0.009246436542800844
cifar10,2,0.005628493109038221,0.005006299584293595
cifar10,3,0.0002123103552005494,0.0030579107966795505
cifar10,4,0.009738478667859794,0.004390967391414523
cifar10,5,0.008088151453662588,1.0840603947874919e-05
cifar10,6,0.01219204794202616,0.001198465180071015
cifar10,7,0.0024293410578905255,0.011633096554190937
cifar10,8,0.00293447628566194,0.014321668758233333
cifar10,9,0.0059232717259087055,0.014628742678060773
cifar10,10,0.005984034364933035,0.017947444463344044
cifar10,1,0.007533849476242394,0.002163817075766481
cifar10,2,0.0007238935348144222,0.005335981378163464
cifar10,3,0.0026194796913864065,0.0010006306076701466
cifar10,4,0.00020862921502636127,0.0022274458112898203
cifar10,5,0.01166438211116562,0.010569953348686788
cifar10,6,0.012852292895397828,0.013228852885159901
cifar10,7,0.011556543467154685,0.013510236325059696
cifar10,8,0.013188826840133979,0.01680675908067422
cifar10,9,0.004306585546369261,0.009660240593779417
cifar10,10,0.01016942522108443,0.01731746550687227
cifar10,1,0.0028651794175361257,0.00027513013301475785
cifar10,2,2.386486748852536e-05,0.0014642050330425432
cifar10,3,0.01095369421998603,0.011366201341579368
cifar10,4,0.011663411195553535,0.014053853838860422
cifar10,5,0.00988946795864569,0.014360196209628704
cifar10,6,0.011043557522960379,0.01767831658861572
cifar10,7,0.0016831224205309568,0.010550434565680392
cifar10,8,0.00706776828658152,0.01822370001275642
cifar10,9,0.003959352171151464,0.01744977838634192
cifar10,10,0.0012713857007393223,0.017133842315437433
cifar10,1,0.01350060541502572,0.011673963215436896
cifar10,2,0.016733368718144292,0.014372850579606987
cifar10,3,0.01748247180878761,0.014688927133062976
cifar10,4,0.021159607700653366,0.018015454826599053
cifar10,5,0.014322218925775012,0.010894813558645007
cifar10,6,0.02222991111937674,0.018574299151785694
cifar10,7,0.02164454133149775,0.01780570856356949
cifar10,8,0.021479621188636774,0.01749433189317435
cifar10,9,0.006756521332661404,0.002654820807314859
cifar10,10,0.020662148960583295,0.016468591476171936
cifar10,1,0.003048497815596226,0.010687470653193845
cifar10,2,0.0031689628299700155,0.013895274996494717
cifar10,3,0.013803952511087817,0.006671558646019073
cifar10,4,0.009693861223725635,0.014261788051010402
cifar10,5,0.014076831917844071,0.013416089593735268
cifar10,6,0.018039352966944595,0.01303824247574279
cifar10,7,0.036560053729159506,0.0018584572308702606
cifar10,8,0.026452027007477064,0.011906198551487258
cifar10,9,0.019543680979645463,0.02249824367699143
cifar10,10,0.029858186606317356,0.015889895980562674
cifar10,1,0.011398766701889239,0.00314850941220279
cifar10,2,0.008052452435298398,0.010642220705552272
cifar10,3,0.013199200150188273,0.009711902440627028
cifar10,4,0.017925498220060135,0.009260033096457097
cifar10,5,0.037209976003046485,0.005701286453302721
cifar10,6,0.027865726302135383,0.008007062766280122
cifar10,7,0.021721157295075223,0.018550129112533467
cifar10,8,0.03279943994251845,0.01189924397299408
cifar10,9,0.04672236386620236,0.0024279987395350506
cifar10,10,0.043820526427764926,0.009801915296333197
cifar10,1,0.0017308045032078487,0.007884713317795505
cifar10,2,0.0030411593613978807,0.00738811496947637
cifar10,3,0.018909693932702205,0.007612644403112284
cifar10,4,0.006149501020109272,0.0060609961577294
cifar10,5,0.003411011198632915,0.016573571783283475
cifar10,6,0.004251328237128389,0.00989594512665083
cifar10,7,0.014758308949130368,0.00040128202538885897
cifar10,8,0.00844052829901091,0.007754719991553739
cifar10,9,0.01606080713435949,0.0011898320410482928
cifar10,10,0.009806247684117001,0.008516466980005157
cifar10,1,0.01556162099841485,0.009432456089971264
cifar10,2,0.002494514512932246,0.004203038797569938
cifar10,3,0.007372911278699417,0.014681880373286044
cifar10,4,1.7485415827587837e-05,0.007974471039209528
cifar10,5,0.01018258172328472,0.001546445571075181
cifar10,6,0.0035578875002757874,0.005783882957681336
cifar10,7,0.01087125276273489,0.0008013198805999795
cifar10,8,0.00430977973960283,0.006507478850011359
cifar10,9,0.006702471711397862,0.0048784136109245564
cifar10,10,0.004386952639436728,0.016745330972982236
cifar10,1,0.010723889514151593,0.01521854411652499
cifar10,2,0.004224927373799696,0.008520029411639717
cifar10,3,0.005118676042792778,0.0009930289395287935
cifar10,4,0.0023624819027360864,0.0063442322090867444
cifar10,5,0.004094419637203086,0.00023486281086949036
cifar10,6,0.0033235171084489063,0.0070793103564473865
cifar10,7,0.001787288859173709,0.0054549687300314
cifar10,8,0.01373317693252823,0.017326033176871314
cifar10,9,0.007351223525666504,0.00382190559146959
cifar10,10,0.00647764518177841,0.009953008007886038
cifar10,1,0.011064526024089992,0.003250887240081837
cifar10,2,0.005304290686058645,0.00405460610980347
cifar10,3,0.013482114833495432,0.0025525695664554812
cifar10,4,0.007785100695340958,0.004736813579856192
cifar10,5,0.011042251552113674,0.0030906127943343526
cifar10,6,0.0008172860862566702,0.01494242369839465
cifar10,7,0.02362260915194892,0.006222456069312092
cifar10,8,0.011514663052001526,0.007537565761593888
cifar10,9,0.03405871004598508,0.013344454413609633
cifar10,10,0.00935395290049664,0.013030842313986466
cifar10,1,0.00815905211950957,0.0026277321906760555
cifar10,2,0.002443265953427977,0.00466069424619602
cifar10,3,0.005681644782273476,0.0030136463463061817
cifar10,4,0.004562092711510647,0.01486470803033281
cifar10,5,0.018224458326254484,0.006300833670079348
cifar10,6,0.00609774019837997,0.007458603930315666
cifar10,7,0.028623015164436216,0.013423931410383463
cifar10,8,0.003899485991020651,0.01295091145362729
cifar10,9,0.0075065595996922935,0.01100248820954218
cifar10,10,0.006433283868757059,0.013740692165537175
cifar10,1,0.0015362282492751974,0.002851487411814065
cifar10,2,0.010409659824079324,0.014700974498818154
cifar10,3,0.01067474063411541,0.0064659588774600004
cifar10,4,0.0031541280733295035,0.007292249945421279
cifar10,5,0.01766899631315644,0.0135913693248336
cifar10,6,0.008756683439829523,0.012782518226894172
cifar10,7,0.006851760410728278,0.010833253727174929
cifar10,8,0.00962718672123391,0.013570717449321737
cifar10,9,0.005494615461351624,0.0015835860936115208
cifar10,10,0.006527627977064412,0.002644424383859637
cifar10,1,0.02394016110081102,0.00772458624413631
cifar10,2,0.012967053035982392,0.0060236111942230264
cifar10,3,0.03664593806508462,0.014868860983965865
cifar10,4,0.013076018954714943,0.011497205027119406
cifar10,5,0.017836702626432475,0.009541035979419127
cifar10,6,0.017917036958543128,0.01227240945347278
cifar10,7,0.03589459978374495,0.002887262059307102
cifar10,8,0.03978337294207402,0.003952828351005036
cifar10,9,0.02720138176182975,0.011456939128709069
cifar10,10,0.033117038054546036,0.008372987176762443
cifar10,1,0.021759752679797836,0.014761251563692923
cifar10,2,0.0037292987798762333,0.011605492526129357
cifar10,3,0.0008877474574629985,0.009649923152976043
cifar10,4,0.0027265454746567388,0.012381826543264128
cifar10,5,0.01333188500124069,0.0027773770474530095
cifar10,6,0.01530152581026537,0.0038425304517649447
cifar10,7,0.0008004022807168037,0.011567601108342108
cifar10,8,0.004796926224128699,0.008483969993921639
cifar10,9,0.001317764790838664,0.012879362656544251
cifar10,10,0.005675478276828239,0.009440749253196034
cifar10,1,0.0019049230291012446,0.009831606806810797
cifar10,2,0.0008705032814043883,0.012564400947921273
cifar10,3,0.014251298901181148,0.0025940164245479955
cifar10,4,0.015284311416893934,0.003658476369496513
cifar10,5,0.0001534404059666219,0.011752266422175618
cifar10,6,0.0029064552441333802,0.00866917371643503
cifar10,7,0.0015093344824685475,0.01306504035188135
cifar10,8,0.0019117507102091344,0.009626843954775477
cifar10,9,0.005031531899186734,0.006492366586641091
cifar10,10,0.002804144266921261,0.01431542074927076
cifar10,1,0.01909403685521208,0.0038227573968920067
cifar10,2,0.024099284043551317,0.004892380051492189
cifar10,3,0.012633766893317305,0.010513803508124798
cifar10,4,0.019665897216043855,0.0074266871133211515
cifar10,5,0.01922234216206847,0.01181900488213735
cifar10,6,0.026615662027372602,0.008377680243100292
cifar10,7,0.033707677888976745,0.005240446944133574
cifar10,8,0.029844236395495296,0.01306107447019174
cifar10,9,0.05186437762291451,0.004999808255820018
cifar10,10,0.0644587226619311,0.013633107740890965
cifar10,1,0.014988369786077028,0.01095662687801533
cifar10,2,0.011479092099193497,0.007871030955123532
cifar10,3,0.015445499789011895,0.01226469149380599
cifar10,4,0.011575032559550686,0.008824551991395967
cifar10,5,0.008005869333789654,0.005688364112724372
cifar10,6,0.01539216346311412,0.013509913319079149
cifar10,7,0.0031051251284621743,0.004550157236837001
cifar10,8,0.01217661753163575,0.013182741401263973
cifar10,9,0.009931303699767554,0.009365543416151203
cifar10,10,0.00880530367716246,0.008681160104510411
cifar10,1,0.004415789726601928,0.011379212517116115
cifar10,2,0.0009947045339242456,0.00793663014259768
cifar10,3,0.0021250766550533545,0.004798285708453916
cifar10,4,0.0057105995110546415,0.012617932142216104
cifar10,5,0.012337307043738125,0.005443816406084822
cifar10,6,0.020959417410128172,0.014077879609873854
cifar10,7,0.00159788585805866,0.008469102144883386
cifar10,8,0.0009212678722370954,0.007783571326407808
cifar10,9,0.0033301363107443413,0.0035244707347107302
cifar10,10,0.012480584107597583,0.005632623064532292
cifar10,1,0.006234603560487487,0.003937679857393141
cifar10,2,0.001513749765889476,0.011755252183532247
cifar10,3,0.02267647869219213,0.00630833078181476
cifar10,4,0.03441341143009216,0.014944015608003744
cifar10,5,0.014970930533415215,0.00760153331385512
cifar10,6,0.018762370890746765,0.00691473704767151
cifar10,7,0.02612859744523809,0.00265451932557531
cifar10,8,0.038393867613601314,0.006503560258668577
cifar10,9,0.02903425600248103,0.0059642652346795005
cifar10,10,0.041771313723429127,0.0036636925135043264
cifar10,1,0.018146683816133838,0.006971387190874427
cifar10,2,0.026867571443864955,0.015608460324199812
cifar10,3,0.0044090454370190975,0.006935858824855324
cifar10,4,0.005184440684181733,0.006247973715088288
cifar10,5,0.009534622128504242,0.001986792351174076
cifar10,6,0.018783847186698555,0.007172139710825547
cifar10,7,0.006408190465409357,0.005294931949723277
cifar10,8,0.01612920307618854,0.004333692142345425
cifar10,9,0.011040923244251708,0.0008478210434602235
cifar10,10,0.004664557069563827,0.007318153687782937
cifar10,1,0.02255730326818683,0.00781981766503351
cifar10,2,0.021880685282365267,0.007133365440077102
cifar10,3,0.01762928109938383,0.0028734517599514064
cifar10,4,0.008478833302530589,0.006284359244228336
cifar10,5,0.02095326728516076,0.006183703407497879
cifar10,6,0.011331031935722647,0.0034440450092338
cifar10,7,0.016518089029000548,0.0017382416661451561
cifar10,8,0.022993232465029503,0.008209257293511884
cifar10,9,0.009174370740582413,0.005613176194397692
cifar10,10,0.00031449028858783853,0.01447614726790015
cifar10,1,0.004251404182981437,0.0023297522979779987
cifar10,2,0.013401851979834678,0.006828732415724
cifar10,3,0.0009274179972045076,0.005638735032088462
cifar10,4,0.01054965334664262,0.003989539027004016
cifar10,5,0.005362596253364718,0.0011922836110899527
cifar10,6,0.0011125471826642361,0.00766288973324884
cifar10,7,0.012706314541782854,0.006159905011241857
cifar10,8,0.02156619499377743,0.01502319467121852
cifar10,9,0.003782743812583385,0.0027573013511061418
cifar10,10,0.007598479397237718,0.0010609958150032642
cifar10,1,0.011003152839972129,0.005792958951801232
cifar10,2,9.03636521240265e-05,0.0038351608139189025
cifar10,3,0.0036254122984959313,0.001346798121497833
cifar10,4,0.008629274591866843,0.007817524600545491
cifar10,5,0.006660868275238289,0.006005163900063958
cifar10,6,0.016992029869890905,0.014868359805629495
cifar10,7,0.0006798598313549042,0.0029122189231620783
cifar10,8,0.005966876558667182,0.0009060053052412243
